TAHUN;NAMA PROVINSI;NAMA KABUPATEN/KOTA;NAMA KECAMATAN;NAMA KELURAHAN;JUMLAH KK;LUAS WILAYAH (KM2);KEPADATAN (JIWA/KM2);15-19 Laki-Laki;15-19 Perempuan;20-24 Laki-Laki;20-24 Perempuan;25-29 Laki-Laki;25-29 Perempuan;30-34 Laki-Laki;30-34 Perempuan;35-39 Laki-Laki;35-39 Perempuan;40-44 Laki-Laki;40-44 Perempuan;45-49 Laki-Laki;45-49 Perempuan;50-54 Laki-Laki;50-54 Perempuan;55-59 Laki-Laki;55-59 Perempuan;60-64 Laki-Laki;60-64 Perempuan;>65 Laki-Laki;>65 Perempuan;JUMLAH RT;JUMLAH RW;JUMLAH KELAHIRAN;JUMLAH KEMATIAN
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;TEBET;KEBON BARU;12680;1.3;31475;1532;1384;1405;1417;1536;1473;1902;1939;1943;1961;1896;1760;1544;1370;1135;1185;843;940;644;662;865;1087;153;14;596;330
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;19221;1.73;35374;2213;2095;2354;2087;2708;2502;3252;3055;3224;2999;2781;2518;2287;2015;1590;1464;1112;1076;763;809;1018;1189;196;16;1042;377
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEBON JERUK;KEBON JERUK;17070;2.69;20936;2075;2029;2034;2145;2399;2364;2778;2900;2683;2616;2433;2306;2002;1935;1594;1625;1116;1082;780;686;1004;1026;133;13;999;239
2014;PROVINSI DKI JAKARTA;JAKARTA PUSAT;TANAH ABANG;KEBON KACANG;8540;0.71;36620;993;957;971;937;1064;996;1264;1134;1125;1018;1035;1033;1020;957;861;828;671;643;486;526;584;794;152;11;381;149
2014;PROVINSI DKI JAKARTA;JAKARTA PUSAT;GAMBIR;KEBON KELAPA;4339;0.78;15767;433;423;503;450;490;463;546;582;491;471;492;462;486;417;449;414;323;342;262;250;343;490;49;4;123;55
2014;PROVINSI DKI JAKARTA;JAKARTA PUSAT;KEMAYORAN;KEBON KOSONG;10591;1.13;28712;1263;1153;1108;1159;1176;1275;1490;1651;1559;1497;1457;1311;1216;1113;923;875;677;660;470;470;590;671;172;13;509;136
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;MATRAMAN;KEBON MANGGIS;6561;0.78;25181;760;722;781;694;808;669;792;815;794;860;853;798;818;812;684;707;492;494;335;350;432;622;64;4;267;140
2014;PROVINSI DKI JAKARTA;JAKARTA PUSAT;TANAH ABANG;KEBON MELATI;13437;1.26;31679;1604;1496;1580;1617;1865;1656;2013;1866;1835;1653;1666;1462;1490;1307;1096;1064;894;765;550;497;604;737;162;15;655;235
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;MAKASAR;KEBON PALA;16541;2.3;22740;1924;1756;1946;1908;2103;2144;2680;2692;2719;2538;2323;2196;1897;1730;1431;1369;1063;1116;876;771;898;814;144;12;792;277
2014;PROVINSI DKI JAKARTA;JAKARTA PUSAT;MENTENG;KEBON SIRIH;5404;0.83;18892;621;520;554;574;702;600;767;722;737;658;695;613;623;532;522;452;413;376;278;287;310;434;77;10;185;124
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;CENGKARENG;KEDAUNG KALI ANGKE;11446;2.61;13772;1362;1237;1422;1334;1560;1518;1909;1837;1867;1713;1643;1470;1380;1233;1068;918;682;572;398;362;409;390;96;9;637;168
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEBON JERUK;KEDOYA SELATAN;10540;2.28;15265;1205;1115;1324;1245;1540;1564;1869;1889;1692;1691;1428;1286;1117;1098;929;980;763;785;580;569;703;703;73;5;594;156
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEBON JERUK;KEDOYA UTARA;14925;3.14;15796;1857;1668;1896;1877;2170;2170;2681;2605;2408;2311;1943;1864;1689;1539;1329;1359;1129;1306;875;840;1072;1004;132;11;782;185
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEBON JERUK;KELAPA DUA;7682;1.5;17219;955;913;934;932;1099;1047;1293;1275;1195;1172;1129;1097;957;898;726;704;511;551;354;351;480;476;60;8;493;115
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CIRACAS;KELAPA DUA WETAN;15284;3.37;14426;1870;1819;1877;1979;2144;2195;2492;2507;2263;2258;1867;1783;1687;1595;1274;1410;1131;1199;841;666;698;669;134;12;754;290
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;KELAPA GADING;KELAPA GADING BARAT;12394;4.53;8729;1464;1429;1327;1330;1387;1612;1751;1893;1863;1886;1782;1794;1510;1452;1084;1092;850;837;595;752;1135;1138;218;22;544;193
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;KELAPA GADING;KELAPA GADING TIMUR;11880;5.31;7165;1084;1016;1272;1180;1605;1694;1924;2085;1688;1759;1346;1459;1151;1249;968;1301;1094;1392;1125;1215;1412;1453;241;21;496;219
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;PALMERAH;KEMANGGISAN;11576;2.33;16266;1471;1332;1357;1327;1490;1495;1713;1743;1700;1699;1681;1690;1579;1436;1162;1112;791;788;520;581;862;1065;114;9;503;156
2014;PROVINSI DKI JAKARTA;JAKARTA PUSAT;KEMAYORAN;KEMAYORAN;8234;0.55;45887;917;923;924;891;1059;1035;1244;1161;1101;1063;1036;935;1020;862;839;749;634;610;446;452;561;722;121;10;358;120
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;8042;3.6;7531;944;969;1134;1154;1230;1258;1325;1439;1257;1147;1010;995;903;889;809;866;688;649;487;421;533;528;77;9;434;79
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;17710;3.65;16075;2309;2229;2356;2292;2598;2679;3062;2980;2833;2815;2484;2258;2017;1869;1654;1493;1116;1011;751;596;690;714;118;11;1003;202
2014;PROVINSI DKI JAKARTA;JAKARTA PUSAT;SENEN;KENARI;3547;0.91;11860;418;418;438;365;476;415;504;463;467;427;435;454;417;437;388;376;287;264;196;201;257;321;54;8;123;77
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMBORA;KERENDANG;7117;0.32;71459;878;854;980;896;1098;1074;1177;1082;1094;962;1037;750;832;699;675;590;508;437;299;288;335;421;84;7;458;99
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;KLENDER;24893;3.08;25750;2886;2815;2925;2889;3424;3338;3992;4029;4037;3721;3483;2980;2665;2516;2023;2045;1657;1638;1179;1143;1432;1335;200;18;1258;430
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;KOJA;KOJA;11178;3.27;10576;1358;1260;1577;1355;1682;1537;1872;1702;1757;1463;1368;1283;1241;1097;1006;898;672;597;411;302;417;501;147;13;603;237
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;PALMERAH;KOTA BAMBU SELATAN;7522;0.61;40607;938;969;949;941;1068;992;1270;1240;1211;1118;1059;952;896;790;710;667;501;483;298;309;390;441;83;9;440;140
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;PALMERAH;KOTA BAMBU UTARA;8845;0.63;46146;1100;1025;1085;1099;1252;1285;1549;1469;1350;1268;1208;1004;980;968;827;832;589;605;426;384;483;552;108;9;530;177
2014;PROVINSI DKI JAKARTA;JAKARTA PUSAT;SENEN;KRAMAT;11746;0.71;49535;1490;1295;1406;1288;1538;1406;1695;1558;1567;1499;1464;1299;1297;1230;1125;1015;788;762;537;511;665;867;96;8;460;258
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;KRAMAT JATI;KRAMAT JATI;12306;1.52;25551;1532;1395;1612;1420;1625;1517;1852;1873;1901;1790;1702;1581;1439;1419;1141;1141;850;816;516;481;635;782;108;10;578;264
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;KRAMAT PELA;5218;1.23;13023;616;636;572;556;651;651;785;702;738;647;642;665;637;617;551;512;415;367;280;248;324;401;82;10;235;101
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;KRUKUT;6785;0.55;40015;811;814;862;816;954;886;1089;1040;954;834;864;821;795;784;705;661;553;540;366;385;481;690;112;8;330;91
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;MAMPANG PRAPATAN;KUNINGAN BARAT;4777;0.98;15008;568;523;566;544;585;576;793;704;721;664;688;589;633;490;436;398;324;295;224;216;221;216;48;5;238;70
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;KUNINGAN TIMUR;2260;2.15;3240;261;258;254;283;283;266;355;312;302;305;333;310;255;233;215;191;157;127;104;99;166;168;31;5;107;38
2014;PROVINSI DKI JAKARTA;JAKARTA PUSAT;SENEN;KWITANG;6172;0.45;41098;665;719;667;639;762;727;934;886;833;791;729;664;661;631;565;589;439;455;335;368;382;557;81;9;297;127
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;KOJA;LAGOA;21477;1.58;43309;2736;2620;2849;2884;3100;2891;3384;3274;3120;2979;2832;2562;2402;2325;1828;1722;1273;1314;799;809;1047;1146;222;18;1258;479
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;CILANDAK;LEBAK BULUS;12137;4.41;9044;1599;1525;1417;1439;1500;1588;1758;1826;1822;1886;1739;1672;1502;1358;1155;1224;889;902;702;624;891;928;80;9;534;219
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;JAGAKARSA;LENTENG AGUNG;17094;2.28;25020;2214;2138;2221;2034;2231;2328;2882;2821;2675;2695;2376;2228;1974;1855;1527;1552;1105;1213;927;790;887;842;114;10;918;342
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CIPAYUNG;LUBANG BUAYA;19508;3.72;18073;2679;2547;2633;2600;2880;2845;3267;3319;3213;3041;2775;2641;2342;2259;1815;1847;1357;1334;1053;800;936;852;113;12;1147;326
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;MAKASAR;MAKASAR;11557;1.85;20682;1411;1403;1450;1449;1542;1595;1915;1945;1901;1782;1551;1490;1291;1310;1055;1139;824;873;665;592;707;631;94;7;625;230
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;MALAKA JAYA;11194;0.99;36794;1226;1107;1028;1052;1130;1237;1582;1778;1915;1996;1859;1730;1368;1268;846;908;602;799;510;795;1162;1178;134;13;499;291
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;MALAKA SARI;9787;1.38;23730;1107;1013;980;993;1134;1182;1469;1642;1612;1714;1563;1475;1210;1125;768;910;641;805;551;783;1053;984;140;10;441;251
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;MAMPANG PRAPATAN;MAMPANG PRAPATAN;6576;0.78;27395;794;782;813;782;847;876;1054;1036;1058;977;962;883;795;726;605;604;450;401;267;270;372;406;74;7;335;112
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;MANGGA BESAR;2944;0.51;17486;311;308;305;354;334;348;388;420;393;372;307;335;329;308;291;307;278;276;212;233;322;406;53;6;117;89
2014;PROVINSI DKI JAKARTA;JAKARTA PUSAT;SAWAH BESAR;MANGGA DUA SELATAN;12705;1.29;27619;1249;1179;1331;1353;1556;1670;1938;1759;1760;1578;1565;1303;1352;1141;1163;1040;815;757;625;566;727;918;128;12;500;126
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;TEBET;MANGGARAI;10809;0.95;35739;1337;1316;1329;1190;1272;1255;1486;1531;1519;1475;1439;1324;1321;1272;1060;1062;790;828;546;548;661;801;155;12;463;308
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;TEBET;MANGGARAI SELATAN;8640;0.51;52465;1042;911;954;938;963;989;1204;1193;1206;1271;1205;1148;1106;1036;819;795;599;619;387;416;547;709;128;10;401;169
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;MAPHAR;6913;0.59;34198;749;700;741;745;855;829;966;954;835;877;835;726;761;675;697;648;562;497;420;395;522;777;98;9;284;159
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;CILINCING;MARUNDA;7822;7.92;3391;1145;1081;1185;1084;1246;1189;1349;1356;1186;1140;983;940;849;791;624;601;425;414;290;218;259;255;104;10;574;207
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;MELAWAI;1032;1.26;2564;118;117;117;119;127;131;122;128;116;120;117;139;127;135;146;132;96;116;89;67;117;161;30;4;29;18
2014;PROVINSI DKI JAKARTA;JAKARTA PUSAT;MENTENG;MENTENG;9626;2.44;12366;1228;1107;1153;1127;1193;1193;1349;1348;1244;1239;1195;1165;1073;1161;1011;1038;814;775;519;488;653;858;138;10;424;196
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;MENTENG ATAS;10322;0.9;35713;1142;1205;1052;1096;1094;1191;1486;1571;1509;1582;1471;1412;1267;1211;972;994;713;725;455;489;609;778;148;13;450;237
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;TEBET;MENTENG DALAM;13202;2.58;16214;1613;1486;1449;1398;1516;1617;2025;2033;1979;1921;1938;1803;1618;1589;1268;1227;854;867;635;628;775;916;139;13;623;274
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEMBANGAN;MERUYA SELATAN;9287;2.85;10994;1186;1110;1198;1186;1262;1386;1603;1629;1499;1450;1356;1216;1096;986;787;824;632;676;482;411;513;474;84;11;516;217
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEMBANGAN;MERUYA UTARA;14378;4.76;9609;1585;1508;1706;1670;2054;2085;2453;2540;2257;2159;1970;1758;1595;1382;1146;1177;956;1120;864;815;928;881;126;11;778;151
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CIPAYUNG;MUNJUL;7320;1.9;12974;994;916;968;953;983;1041;1213;1221;1173;1148;1035;1000;863;820;687;655;512;508;345;317;355;307;75;8;390;140
2014;PROVINSI DKI JAKARTA;KAB.ADM.KEP.SERIBU;KEP. SERIBU UTR;P. HARAPAN;662;3.59;624;95;98;99;102;119;91;127;100;101;83;71;99;72;68;71;47;32;31;19;17;47;53;15;3;23;4
2014;PROVINSI DKI JAKARTA;KAB.ADM.KEP.SERIBU;KEP. SERIBU UTR;P. KELAPA;1870;3.76;1717;317;301;277;261;295;293;326;270;255;234;237;243;215;186;167;188;135;94;87;62;67;100;31;5;97;8
2014;PROVINSI DKI JAKARTA;KAB.ADM.KEP.SERIBU;KEP. SERIBU UTR;P. PANGGANG;1846;0.91;6987;309;298;312;282;273;284;292;290;255;237;229;226;197;165;128;138;110;106;73;62;102;101;29;5;127;1
2014;PROVINSI DKI JAKARTA;KAB.ADM.KEP.SERIBU;KEP. SERIBU SLT;P. PARI;835;1.39;2030;125;115;129;120;141;153;144;148;116;115;113;83;72;67;66;70;37;36;34;25;53;38;14;4;33;4
2014;PROVINSI DKI JAKARTA;KAB.ADM.KEP.SERIBU;KEP. SERIBU SLT;P. TIDUNG;1434;1.57;3211;213;238;234;237;236;189;217;250;200;198;182;176;155;146;125;126;96;86;70;65;82;95;29;4;91;37
2014;PROVINSI DKI JAKARTA;KAB.ADM.KEP.SERIBU;KEP. SERIBU SLT;P. UNTUNG JAWA;617;0.59;3700;95;78;91;98;89;82;110;114;100;75;91;99;81;68;43;33;28;35;27;32;35;37;9;3;44;4
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;PADEMANGAN;PADEMANGAN BARAT;29082;3.53;25161;3196;3179;3540;3414;4045;3852;4959;4601;4565;3950;3705;3225;3064;2671;2482;2196;1721;1833;1130;1163;1438;1662;215;16;1427;276
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;PADEMANGAN;PADEMANGAN TIMUR;13025;2.61;16032;1414;1392;1431;1428;1761;1800;2149;2178;2011;1986;1786;1644;1537;1431;1189;1201;962;986;703;874;964;1157;153;11;573;279
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;MATRAMAN;PAL MERIAM;8081;0.65;36480;887;817;894;855;962;986;1164;1147;1103;1077;1048;959;932;859;806;731;575;557;362;404;489;643;128;10;341;174
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;PALMERAH;PALMERAH;21440;2.11;33488;2632;2447;2667;2515;2958;2877;3611;3541;3476;3277;3169;2901;2632;2383;1933;1952;1483;1526;1044;1018;1257;1379;176;17;1111;348
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PANCORAN;PANCORAN;6372;1.24;16895;792;746;721;699;873;875;1018;999;1017;1049;934;862;732;649;551;582;436;478;303;304;385;350;60;5;362;113
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;TANJUNG PRIOK;PAPANGGO;13739;2.8;15973;1776;1714;1744;1741;2070;1833;2379;2259;2234;2177;1891;1713;1497;1380;1108;1130;787;829;531;501;603;590;127;13;772;252
2014;PROVINSI DKI JAKARTA;JAKARTA PUSAT;SAWAH BESAR;PASAR BARU;5309;1.89;8321;540;502;473;484;631;613;722;730;645;645;627;610;591;606;528;524;478;468;409;449;589;739;76;8;174;104
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;PASAR MANGGIS;10109;0.78;40029;1261;1150;1222;1072;1311;1313;1475;1475;1423;1417;1319;1226;1169;1064;1010;957;675;723;501;444;491;642;142;12;458;201
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PASAR MINGGU;PASAR MINGGU;8755;2.79;10113;1099;1007;1302;936;1024;1025;1222;1254;1299;1319;1222;1245;1085;1058;858;827;533;545;416;473;770;875;110;10;368;176
2014;PROVINSI DKI JAKARTA;JAKARTA PUSAT;SENEN;PASEBAN;9540;0.71;39763;1080;1001;1043;1083;1236;1196;1386;1274;1258;1137;1176;1082;1094;1061;925;972;716;672;496;472;517;701;115;8;392;188
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;KALI DERES;PEGADUNGAN;23372;8.89;8662;3326;3171;3071;3090;3017;3241;3837;3950;3568;3579;3296;3152;2911;2796;2146;1878;1325;1155;785;687;977;1191;183;19;1195;237
2014;PROVINSI DKI JAKARTA;JAKARTA PUSAT;MENTENG;PEGANGSAAN;8853;0.98;28021;1117;1038;1003;1021;1117;973;1178;1199;1127;1131;1151;1080;1082;1038;886;919;707;691;481;450;530;712;104;8;382;235
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;KELAPA GADING;PEGANGSAAN DUA;16854;6.28;8389;1849;1839;2053;2001;2170;2318;2608;2649;2383;2382;2064;2037;1901;1880;1717;1813;1327;1375;1026;1045;1142;1258;248;25;714;221
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;PENJARINGAN;PEJAGALAN;28557;3.23;27968;3169;2955;3390;3332;4146;4118;4950;4792;4477;4152;3721;3254;3158;2884;2587;2550;2069;2105;1567;1613;1873;2282;227;18;1324;385
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;12601;2.9;14227;1579;1556;1544;1456;1662;1656;1977;2036;2010;1880;1767;1699;1566;1447;1227;1163;807;934;616;562;831;851;101;8;593;241
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;19711;2.88;22650;2475;2417;2430;2362;2661;2672;3279;3165;3208;2972;2824;2741;2398;2178;1792;1775;1256;1255;921;836;1048;1145;146;11;978;374
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;PASAR REBO;PEKAYON;13998;3.14;14735;1756;1671;1805;1803;1984;2056;2508;2487;2241;2132;1847;1741;1593;1493;1217;1199;1028;957;642;515;562;527;116;10;786;254
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMBORA;PEKOJAN;8748;0.78;35200;1058;977;1077;958;1173;1085;1213;1269;1201;1119;1116;1064;1042;937;925;949;700;745;544;567;644;929;144;12;339;193
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;MAMPANG PRAPATAN;PELA MAMPANG;15748;1.62;31319;1974;1916;1818;1770;1946;1991;2415;2441;2468;2300;2313;2189;2051;1814;1494;1496;1150;1119;739;709;940;988;157;14;730;272
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PANCORAN;PENGADEGAN;7131;0.95;23846;844;822;799;785;855;937;1126;1085;1115;1019;1005;980;896;854;675;710;493;473;363;316;463;492;84;8;344;121
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CAKUNG;PENGGILINGAN;31790;4.48;23330;4114;3919;4091;4109;4611;4578;5654;5546;4907;4697;4294;3895;3636;3164;2568;2679;2137;2006;1484;1171;1292;1022;228;18;1724;560
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;PENJARINGAN;PENJARINGAN;37417;3.95;27390;4019;3801;4413;4170;4999;4617;6241;5473;5786;4890;4906;3771;4023;3213;3048;2485;2063;1661;1260;1047;1298;1299;240;17;1830;185
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PESANGGRAHAN;PESANGGRAHAN;8737;2.1;14232;1162;1069;1090;975;1133;1168;1456;1473;1470;1525;1288;1195;1101;1013;727;670;546;621;436;493;624;608;85;8;539;168
2014;PROVINSI DKI JAKARTA;JAKARTA PUSAT;TANAH ABANG;PETAMBURAN;12741;0.9;44508;1653;1506;1582;1502;1718;1749;2054;1887;1855;1679;1643;1447;1440;1337;1188;1073;828;713;489;490;575;746;122;11;685;181
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;4361;0.86;15909;512;474;425;457;535;515;743;615;624;541;619;544;576;502;456;409;357;344;239;235;297;418;76;6;190;86
2014;PROVINSI DKI JAKARTA;JAKARTA PUSAT;GAMBIR;PETOJO SELATAN;6075;1.14;15468;643;591;842;615;861;644;813;758;746;709;694;687;684;631;584;586;483;447;318;365;467;617;84;8;253;113
2014;PROVINSI DKI JAKARTA;JAKARTA PUSAT;GAMBIR;PETOJO UTARA;7054;1.12;19558;832;734;817;752;888;834;1024;950;957;966;947;899;808;753;750;698;570;574;435;436;595;773;101;8;259;150
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PESANGGRAHAN;PETUKANGAN SELATAN;11416;2.11;18285;1457;1441;1425;1519;1591;1587;2011;1948;1809;1742;1610;1504;1324;1289;1039;1045;860;880;624;557;631;648;86;8;602;182
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PESANGGRAHAN;PETUKANGAN UTARA;17193;2.99;19207;2235;2091;2049;1980;2230;2339;2889;3013;2770;2854;2450;2220;2035;1893;1420;1428;1140;1306;919;855;993;872;122;11;928;268
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;MAKASAR;PINANG RANTI;8552;1.89;14825;1108;1080;1124;1090;1160;1202;1406;1390;1349;1302;1142;1101;940;957;767;720;572;552;423;350;360;336;54;5;456;157
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;PINANGSIA;4349;0.96;13398;436;447;481;450;543;539;704;667;599;578;575;504;472;416;404;331;324;314;231;255;340;368;57;7;160;68
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;MATRAMAN;PISANGAN BARU;12141;0.68;54657;1423;1370;1363;1349;1446;1379;1665;1706;1681;1628;1634;1547;1456;1420;1190;1120;875;856;568;554;673;940;166;15;469;276
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;PULO GADUNG;PISANGAN TIMUR;15140;1.8;26781;1865;1752;1773;1697;1952;1863;2272;2220;2178;2181;2193;2021;1852;1822;1523;1376;1063;1064;719;767;873;1076;166;14;686;379
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;PENJARINGAN;PLUIT;14885;7.71;6431;1579;1481;1698;1789;2140;2206;2508;2578;2287;2252;1819;1769;1418;1535;1327;1572;1340;1572;1165;1242;1857;1952;245;21;660;184
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;PONDOK BAMBU;20876;5;13480;2421;2229;2434;2315;2802;2703;3512;3485;3421;3243;2971;2718;2420;2149;1803;1756;1360;1548;1189;1087;1420;1330;174;12;1001;365
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;PONDOK KELAPA;22499;5.72;13107;2774;2698;2787;2803;3086;3233;3698;3745;3551;3449;3165;2943;2577;2467;1906;2091;1706;1861;1431;1267;1600;1374;166;14;1164;375
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;PONDOK KOPI;11388;2.06;18564;1504;1468;1486;1457;1620;1735;2061;1992;1689;1629;1479;1450;1304;1288;1007;1056;882;919;686;645;681;621;107;11;536;188
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;CILANDAK;PONDOK LABU;14921;3.61;13722;1909;1750;1641;1708;1681;1835;2280;2457;2318;2416;2239;2212;2002;1691;1391;1365;960;959;688;653;1094;1134;98;10;707;230
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;18515;6.84;9114;2365;2230;2193;2137;2408;2567;2885;2931;2856;2854;2636;2534;2254;2216;1767;1850;1341;1414;1036;1077;1620;1649;189;17;910;284
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CIPAYUNG;PONDOK RANGGON;7241;3.66;6926;1072;1052;1089;1056;1031;1135;1222;1259;1156;1100;949;964;984;873;724;657;492;440;299;247;287;301;63;6;401;116
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;PULO;2171;1.27;5517;260;274;239;215;228;253;266;281;252;304;286;301;266;322;277;293;215;227;163;152;176;280;47;6;62;51
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;PULO GADUNG;PULO GADUNG;12838;1.29;30362;1407;1389;1438;1395;1686;1691;2062;1975;2063;1838;1791;1630;1554;1330;1150;1058;808;728;565;528;748;791;119;11;553;212
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CAKUNG;PULO GEBANG;29762;6.86;14259;3859;3597;4003;3963;4221;4334;4912;5037;4389;4290;3882;3676;3334;3135;2556;2652;2170;2118;1660;1311;1445;1123;185;16;1582;395
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PASAR MINGGU;RAGUNAN;13724;5.05;8742;1654;1552;1487;1493;1682;1751;2151;2175;2270;2207;2002;1875;1667;1564;1200;1258;882;946;652;636;864;914;108;11;619;253
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CIRACAS;RAMBUTAN;12068;2.09;19341;1539;1493;1616;1589;1762;1697;2133;2071;1883;1832;1694;1618;1438;1285;1090;1016;778;830;603;524;597;506;87;6;639;237
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;KOJA;RAWA BADAK SELATAN;13935;1.33;33965;1751;1620;1895;1770;2120;2095;2484;2470;2193;2106;1840;1593;1390;1303;1008;1069;821;791;538;493;535;503;109;11;820;262
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;KOJA;RAWA BADAK UTARA;12279;1.33;30490;1544;1371;1650;1434;1864;1725;2137;2079;2068;1863;1765;1581;1397;1304;1025;1031;709;757;535;563;727;662;119;14;762;271
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;RAWA BARAT;2043;0.69;9529;282;227;209;223;233;231;255;271;269;256;243;273;270;297;256;261;202;206;110;150;191;278;45;7;69;52
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;CENGKARENG;RAWA BUAYA;21785;4.67;14920;2638;2392;2746;2694;3206;3147;3884;3817;3539;3199;3076;2681;2371;2186;1868;1725;1330;1227;893;765;960;864;140;12;1097;175
