TAHUN;NAMA PROVINSI;NAMA KABUPATEN/KOTA;NAMA KECAMATAN;NAMA KELURAHAN;JUMLAH KK;LUAS WILAYAH (KM2);KEPADATAN (JIWA/KM2);15-19 Laki-Laki;15-19 Perempuan;20-24 Laki-Laki;20-24 Perempuan;25-29 Laki-Laki;25-29 Perempuan;30-34 Laki-Laki;30-34 Perempuan;35-39 Laki-Laki;35-39 Perempuan;40-44 Laki-Laki;40-44 Perempuan;45-49 Laki-Laki;45-49 Perempuan;50-54 Laki-Laki;50-54 Perempuan;55-59 Laki-Laki;55-59 Perempuan;60-64 Laki-Laki;60-64 Perempuan;>65 Laki-Laki;>65 Perempuan;JUMLAH RT;JUMLAH RW;JUMLAH KELAHIRAN;JUMLAH KEMATIAN
2017;PROVINSI DKI JAKARTA;JAKARTA TIMUR;JATINEGARA;CIPINANG MUARA;20684;2.895;22161;2295;2221;2351;2195;2418;2385;2897;2970;3312;3380;2932;2835;2500;2390;1862;1850;1515;1650;1106;1200;1802;1821;184;16;828;336
2017;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;14527;1.933;23622;1811;1759;1698;1698;1660;1697;1903;2000;2282;2337;2181;2096;1969;1800;1442;1391;1087;1096;694;643;959;1041;139;11;452;201
2017;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CIRACAS;CIRACAS;23136;3.9303;18501;3002;2837;3108;2870;2961;3024;3323;3418;3637;3515;3040;3053;2740;2686;2264;2240;1720;1831;1194;1170;1200;1008;142;10;930;360
2017;PROVINSI DKI JAKARTA;JAKARTA TIMUR;KRAMAT JATI;DUKUH;8802;1.9809;14196;1033;1027;1079;993;1094;1117;1240;1379;1443;1378;1247;1217;1073;993;832;828;628;652;416;461;512;503;66;6;419;174
2017;PROVINSI DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;DUREN SAWIT;21295;4.5555;15076;2664;2586;2461;2489;2466;2687;3068;3145;3539;3559;3151;3045;2707;2575;1927;2091;1585;1604;1221;1356;1780;1836;182;17;895;279
2017;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PANCORAN;DUREN TIGA;10537;1.924;16882;1239;1121;1266;1230;1195;1190;1294;1383;1552;1614;1448;1490;1490;1367;1188;1025;829;788;445;475;759;922;79;7;367;151
2017;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEBON JERUK;DURI KEPA;22326;3.87;17418;2169;2102;2477;2398;2797;2768;3387;3487;3752;3635;3018;2995;2492;2404;1923;1913;1585;1826;1266;1448;2066;2221;137;14;886;278
2017;PROVINSI DKI JAKARTA;JAKARTA BARAT;CENGKARENG;DURI KOSAMBI;26442;5.91;14568;3332;3312;3528;3502;3758;3791;4135;4186;4373;4370;3668;3444;3224;3077;2484;2438;1963;1996;1276;1186;1332;1403;172;15;1175;324
2017;PROVINSI DKI JAKARTA;JAKARTA PUSAT;GAMBIR;DURI PULO;8023;0.7071;35931;1023;966;973;944;963;943;1127;1016;1212;1121;1035;1046;1029;895;888;829;719;713;464;437;698;838;123;11;254;173
2017;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMBORA;DURI SELATAN;5431;0.343;49347;601;545;680;646;661;712;775;759;806;826;748;657;719;647;550;520;484;496;296;346;495;611;70;6;192;114
2017;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMBORA;DURI UTARA;7622;0.405;57775;833;750;882;897;997;900;1077;1138;1180;1170;1044;919;967;879;782;659;645;609;379;405;573;704;93;8;266;119
2017;PROVINSI DKI JAKARTA;JAKARTA PUSAT;JOHAR BARU;GALUR;7328;0.262;87935;953;901;879;860;942;870;1040;1005;1089;1024;1068;926;958;809;766;697;611;538;309;346;497;561;84;7;303;102
2017;PROVINSI DKI JAKARTA;JAKARTA PUSAT;GAMBIR;GAMBIR;1138;2.5828;1241;130;120;125;135;140;100;142;97;144;155;153;117;154;159;136;107;84;104;82;61;92;129;13;3;22;13
2017;PROVINSI DKI JAKARTA;JAKARTA SELATAN;CILANDAK;GANDARIA SELATAN;8237;1.77;14276;987;941;900;962;878;922;1034;1145;1239;1227;1081;1150;1103;1068;891;822;660;632;427;431;553;709;75;7;313;100
2017;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;GANDARIA UTARA;14910;1.5207;30067;1777;1759;1702;1621;1583;1646;1899;2029;2153;2236;2047;2098;2056;1966;1598;1615;1206;1109;746;786;1130;1374;147;15;457;230
2017;PROVINSI DKI JAKARTA;JAKARTA TIMUR;PASAR REBO;GEDONG;12770;2.634;15510;1499;1483;1651;1620;1494;1598;1811;1814;1977;1995;1770;1789;1652;1628;1279;1154;965;994;637;699;865;951;117;12;602;163
2017;PROVINSI DKI JAKARTA;JAKARTA PUSAT;TANAH ABANG;GELORA;1421;2.5913;1585;142;133;138;143;144;168;158;160;182;179;201;200;193;170;149;143;109;101;77;74;119;141;12;2;37;23
2017;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;GLODOK;3220;0.376;23258;224;224;284;311;342;314;351;379;397;356;317;346;308;336;311;331;305;322;306;327;498;670;61;5;74;83
2017;PROVINSI DKI JAKARTA;JAKARTA PUSAT;MENTENG;GONDANGDIA;1614;1.4582;3492;181;158;164;164;174;197;164;217;180;192;183;213;188;197;185;200;172;171;128;159;262;388;40;5;40;30
2017;PROVINSI DKI JAKARTA;JAKARTA BARAT;GROGOL PETAMBURAN;GROGOL;6721;1.2248;16090;591;601;741;711;772;769;879;861;941;945;883;823;884;782;742;733;574;540;388;400;569;834;114;10;220;131
2017;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL SELATAN;16235;2.865;177592;1972;1951;2026;1857;1945;1920;2195;2181;2423;2428;2311;2298;2175;2066;1705;1605;1379;1287;766;798;1115;1182;117;11;483;252
2017;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL UTARA;16156;3.325;14999;1945;1831;1899;1849;1808;1883;2163;2133;2425;2471;2285;2254;2124;2023;1685;1610;1267;1206;781;710;1085;1288;166;16;480;237
2017;PROVINSI DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;GUNTUR;1589;0.6594;7005;146;145;170;171;149;164;167;167;188;225;190;192;191;193;176;181;150;150;114;142;194;238;23;3;39;20
2017;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;GUNUNG;3521;1.323;8110;398;414;412;433;404;376;413;419;418;442;410;432;438;444;477;417;304;310;233;234;367;430;69;7;96;62
2017;PROVINSI DKI JAKARTA;JAKARTA PUSAT;KEMAYORAN;GUNUNG SAHARI SELATAN;8129;1.531;15950;981;927;950;849;907;834;987;989;1073;1044;983;969;1005;927;866;823;696;730;504;499;773;972;122;10;262;168
2017;PROVINSI DKI JAKARTA;JAKARTA PUSAT;SAWAH BESAR;GUNUNG SAHARI UTARA;7070;1.8967;10938;794;748;788;731;684;699;771;747;794;857;851;855;865;898;763;789;698;672;456;501;839;1087;99;7;173;109
2017;PROVINSI DKI JAKARTA;JAKARTA TIMUR;MAKASAR;HALIM PERDANA KUSUMAH;9185;13.0685;2595;1489;1439;1493;1249;1387;1374;1468;1407;1304;1550;1489;1553;1667;1524;1226;1168;871;701;422;328;414;457;146;16;471;77
2017;PROVINSI DKI JAKARTA;JAKARTA PUSAT;KEMAYORAN;HARAPAN MULIA;9058;0.5345;53491;1143;1055;1074;962;1016;1041;1268;1246;1413;1315;1180;1179;1229;1102;901;822;737;792;471;459;627;876;120;9;372;131
2017;PROVINSI DKI JAKARTA;JAKARTA SELATAN;JAGAKARSA;JAGAKARSA;21080;4.85;14118;2773;2573;2596;2567;2609;2618;2904;3077;3399;3586;3107;3099;2748;2610;2105;1977;1580;1659;1043;1036;1195;1153;82;7;928;287
2017;PROVINSI DKI JAKARTA;JAKARTA TIMUR;PULO GADUNG;JATI;12272;2.155;17695;1434;1323;1363;1354;1172;1325;1438;1625;1702;1785;1750;1815;1749;1667;1227;1303;997;980;658;727;1185;1574;137;11;393;194
2017;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PASAR MINGGU;JATI PADANG;13638;2.4977;17251;1638;1649;1581;1589;1658;1701;1835;1970;2181;2206;1928;1888;1702;1648;1323;1342;1030;1105;701;676;979;1090;101;10;519;242
2017;PROVINSI DKI JAKARTA;JAKARTA BARAT;PALMERAH;JATI PULO;10948;0.876;38276;1165;1103;1320;1331;1348;1294;1537;1526;1697;1615;1413;1388;1327;1294;1144;1039;862;913;532;532;1136;978;150;10;466;212
2017;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CAKUNG;JATINEGARA;32413;6.5975;14699;3734;3374;3690;3632;3879;3865;4853;4848;5477;5444;4660;4455;4111;3625;2828;2573;1986;1856;1147;979;475;503;173;14;1242;295
2017;PROVINSI DKI JAKARTA;JAKARTA TIMUR;PULO GADUNG;JATINEGARA KAUM;9122;1.2345;22801;1056;971;1119;1144;1103;1094;1272;1276;1430;1378;1243;1175;1152;1065;921;857;702;688;407;370;730;927;81;8;372;126
2017;PROVINSI DKI JAKARTA;JAKARTA BARAT;GROGOL PETAMBURAN;JELAMBAR;11471;1.4447;23799;1102;1015;1112;1166;1252;1248;1618;1634;1772;1804;1548;1598;1466;1373;1107;1085;826;940;640;823;1249;1482;139;11;393;189
2017;PROVINSI DKI JAKARTA;JAKARTA BARAT;GROGOL PETAMBURAN;JELAMBAR BARU;14488;1.438;304082;1278;1185;1523;1462;1641;1662;2201;2220;2454;2393;2062;1991;1721;1556;1289;1255;1058;1110;793;1039;1451;1620;142;13;507;227
2017;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMBORA;JEMBATAN BESI;11919;0.5531;63332;1168;1144;1385;1367;1589;1586;1976;1873;2097;1701;1676;1337;1478;1122;1055;907;813;761;463;431;552;585;100;10;437;150
2017;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMBORA;JEMBATAN LIMA;8317;0.4631;53515;865;781;993;996;1117;1035;1195;1127;1334;1213;1125;961;999;893;776;721;668;655;437;457;583;751;107;8;300;165
2017;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEMBANGAN;JOGLO;13864;4.859;9338;1733;1513;1704;1669;1664;1828;2065;2218;2375;2443;1971;1943;1804;1634;1289;1251;972;1068;784;832;1067;1001;114;9;613;179
2017;PROVINSI DKI JAKARTA;JAKARTA PUSAT;JOHAR BARU;JOHAR BARU;14666;1.191;38193;1927;1788;1608;1598;1564;1645;1844;1891;2080;2067;1988;1963;1908;1881;1522;1448;1123;1187;800;838;1132;1472;174;11;508;42
2017;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMBORA;KALI ANYAR;9326;0.318;89714;1001;1001;1144;1061;1260;1254;1580;1394;1608;1437;1376;1176;1119;934;886;754;695;696;374;404;480;535;101;9;418;118
2017;PROVINSI DKI JAKARTA;JAKARTA UTARA;CILINCING;KALI BARU;26576;2.467;34248;3585;3505;3717;3563;3737;3641;4037;3771;4245;4291;3430;3410;2865;2512;2017;1964;1536;1669;923;938;1189;1245;172;14;1413;520
2017;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PANCORAN;KALIBATA;15268;2.286;21175;1826;1747;1737;1763;1792;1869;2238;2259;2402;2406;2211;2159;2085;1847;1456;1473;1082;1184;645;688;1078;1179;133;10;579;200
2017;PROVINSI DKI JAKARTA;JAKARTA BARAT;KALI DERES;KALIDERES;25811;5.7105;14080;3108;3000;3341;3321;3466;3542;3876;3770;4150;4204;3661;3590;3272;3127;2487;2473;1869;1730;1025;986;1232;1255;181;17;1132;288
2017;PROVINSI DKI JAKARTA;JAKARTA TIMUR;PASAR REBO;KALISARI;14321;2.8945;16579;2025;1884;1957;1887;2020;2138;2122;2174;2190;2238;1907;1954;1816;1821;1453;1527;1253;1218;840;673;845;795;103;10;653;186
2017;PROVINSI DKI JAKARTA;JAKARTA BARAT;KALI DERES;KAMAL;18397;4.9027;11859;2465;2224;2555;2499;2547;2590;2961;2908;3056;3088;2546;2446;2250;2013;1551;1456;1083;966;595;516;654;607;102;10;876;254
2017;PROVINSI DKI JAKARTA;JAKARTA UTARA;PENJARINGAN;KAMAL MUARA;4178;10.534;1300;550;521;548;501;599;544;592;639;706;719;564;585;498;459;353;319;264;269;189;176;285;289;45;6;184;57
2017;PROVINSI DKI JAKARTA;JAKARTA PUSAT;TANAH ABANG;KAMPUNG BALI;4948;0.734;20395;602;637;563;524;563;537;546;581;659;631;590;565;567;549;559;518;443;413;307;290;430;566;81;10;169;87
2017;PROVINSI DKI JAKARTA;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;9935;0.4783;64267;1165;1113;1228;1186;1261;1209;1467;1394;1516;1339;1240;1085;1134;1021;944;940;809;801;547;459;583;738;113;9;380;210
2017;PROVINSI DKI JAKARTA;JAKARTA PUSAT;JOHAR BARU;KAMPUNG RAWA;8521;0.3011;90292;1115;1119;1046;991;1054;1047;1243;1209;1330;1219;1201;1110;1109;956;816;747;666;666;419;394;566;656;104;8;341;124
2017;PROVINSI DKI JAKARTA;JAKARTA TIMUR;KRAMAT JATI;KAMPUNG TENGAH;15690;2.0252;24908;1961;1862;2051;1965;2084;2079;2342;2326;2444;2400;2096;2036;1900;1777;1534;1539;1142;1192;716;710;1874;1714;89;10;624;267
2017;PROVINSI DKI JAKARTA;JAKARTA BARAT;CENGKARENG;KAPUK;49657;5.6268;27370;6043;5718;6195;6192;6714;6748;7902;7818;8502;8260;6938;6405;5836;5306;4361;4185;3450;3236;1938;1686;861;908;222;16;1949;556
2017;PROVINSI DKI JAKARTA;JAKARTA UTARA;PENJARINGAN;KAPUK MUARA;12127;10.055;3872;1513;1439;1500;1426;1591;1554;1861;1925;1989;2015;1630;1566;1389;1340;1088;1060;960;935;670;633;922;1229;110;10;492;137
2017;PROVINSI DKI JAKARTA;JAKARTA PUSAT;SAWAH BESAR;KARANG ANYAR;11575;0.511;65789;1290;1204;1198;1195;1283;1278;1505;1466;1620;1547;1462;1280;1329;1224;1172;1045;929;896;640;710;285;412;167;13;336;106
2017;PROVINSI DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;KARET;3975;0.9363;12349;449;384;423;391;409;359;438;470;559;562;532;548;563;529;461;428;305;299;199;187;402;462;61;7;132;57
2017;PROVINSI DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;KARET KUNINGAN;6068;1.789;10469;679;599;710;734;704;743;830;857;912;938;841;810;765;708;629;608;480;533;333;324;100;109;75;6;189;97
2017;PROVINSI DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;KARET SEMANGGI;1083;0.8979;3383;118;95;123;97;106;104;132;151;122;141;136;147;133;138;103;90;78;81;73;61;517;594;17;3;34;10
2017;PROVINSI DKI JAKARTA;JAKARTA PUSAT;TANAH ABANG;KARET TENGSIN;8071;1.5343;15380;958;885;839;803;797;837;1022;1057;1219;1189;1099;1041;1044;880;809;656;539;534;387;339;966;1285;71;9;284;48
2017;PROVINSI DKI JAKARTA;JAKARTA PUSAT;SAWAH BESAR;KARTINI;10066;0.568;50704;1163;1077;1029;1022;1068;1048;1178;1237;1253;1285;1167;1158;1141;1077;1002;935;876;886;627;654;642;806;127;9;252;103
2017;PROVINSI DKI JAKARTA;JAKARTA TIMUR;MATRAMAN;KAYU MANIS;10166;0.576;51903;1118;1010;1185;1063;1076;1097;1255;1251;1353;1411;1259;1271;1223;1280;1017;1028;807;821;526;571;1435;1675;133;9;327;207
2017;PROVINSI DKI JAKARTA;JAKARTA TIMUR;PULO GADUNG;KAYU PUTIH;16016;4.3715;10735;1754;1616;1716;1574;1667;1693;1991;2087;2308;2315;2092;2267;2056;2004;1496;1506;1074;1102;702;885;510;678;180;17;486;283
2017;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;KEAGUNGAN;7125;0.3176;64569;724;651;828;760;862;821;987;957;1040;953;971;874;885;731;733;690;600;492;367;424;866;823;118;10;249;113
2017;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PASAR MINGGU;KEBAGUSAN;15751;2.26;22192;1950;1865;1971;1916;2021;2015;2286;2360;2495;2582;2253;2150;1930;1787;1477;1489;1098;1134;725;715;1191;1276;88;8;667;200
