TAHUN;NAMA PROVINSI;NAMA KABUPATEN/KOTA;NAMA KECAMATAN;NAMA KELURAHAN;JUMLAH KK;LUAS WILAYAH (KM2);KEPADATAN (JIWA/KM2);15-19 Laki-Laki;15-19 Perempuan;20-24 Laki-Laki;20-24 Perempuan;25-29 Laki-Laki;25-29 Perempuan;30-34 Laki-Laki;30-34 Perempuan;35-39 Laki-Laki;35-39 Perempuan;40-44 Laki-Laki;40-44 Perempuan;45-49 Laki-Laki;45-49 Perempuan;50-54 Laki-Laki;50-54 Perempuan;55-59 Laki-Laki;55-59 Perempuan;60-64 Laki-Laki;60-64 Perempuan;>65 Laki-Laki;>65 Perempuan;JUMLAH RT;JUMLAH RW;JUMLAH KELAHIRAN;JUMLAH KEMATIAN
2016;PROVINSI DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;6325;1.2638;15213;663;666;717;658;696;693;814;834;752;819;781;759;761;752;698;643;584;600;408;460;627;888;114;10;278;79
2016;PROVINSI DKI JAKARTA;JAKARTA SELATAN;JAGAKARSA;CIGANJUR;12791;3.376;12202;1457;1503;1580;1592;1521;1682;2011;2084;2080;2118;1967;1843;1609;1454;1220;1124;904;871;535;508;675;644;63;6;647;153
2016;PROVINSI DKI JAKARTA;JAKARTA TIMUR;PASAR REBO;CIJANTUNG;14524;2.3837;19373;1420;1357;1847;1788;1920;1983;2263;2316;2164;2220;2027;1982;1734;1725;1424;1415;1090;1108;797;702;815;750;110;11;716;259
2016;PROVINSI DKI JAKARTA;JAKARTA PUSAT;MENTENG;CIKINI;3467;0.8209;12568;408;367;365;400;414;378;450;428;448;449;408;414;393;397;355;368;280;299;216;222;246;335;66;5;117;70
2016;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PANCORAN;CIKOKO;4247;0.7169;17544;373;383;440;444;466;435;590;669;703;665;593;555;514;523;400;392;279;293;202;211;296;292;42;5;160;70
2016;PROVINSI DKI JAKARTA;JAKARTA SELATAN;CILANDAK;CILANDAK BARAT;19258;6.046;9657;2211;2149;2129;2135;2127;2188;2442;2678;2748;2901;2756;2672;2491;2445;2022;1937;1406;1431;947;965;1406;1581;148;13;664;265
2016;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;9664;3.5266;8163;922;880;1312;1032;1281;1206;1613;1457;1506;1463;1326;1305;1107;1001;836;813;625;590;324;341;498;508;72;7;457;121
2016;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CIPAYUNG;CILANGKAP;9021;6.0354;4872;1103;1009;1272;1257;1233;1294;1345;1420;1385;1387;1300;1346;1135;1087;911;774;556;549;333;299;364;375;46;6;460;126
2016;PROVINSI DKI JAKARTA;JAKARTA TIMUR;KRAMAT JATI;CILILITAN;15519;1.76353;26453;1613;1429;1816;1832;1853;1890;2279;2279;2254;2254;2144;2048;1799;1668;1454;1459;1065;1141;761;769;980;1141;130;16;605;242
2016;PROVINSI DKI JAKARTA;JAKARTA UTARA;CILINCING;CILINCING;16415;6.3125;8293;1669;1603;2253;2125;2323;2332;2804;2706;2666;2546;2188;2093;1708;1539;1284;1319;1039;1096;698;612;755;747;133;10;821;288
2016;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CIPAYUNG;CIPAYUNG;8579;3.085;9472;1072;955;1199;1131;1230;1278;1494;1410;1431;1414;1333;1254;1057;1099;862;866;677;654;481;401;500;511;59;8;443;136
2016;PROVINSI DKI JAKARTA;JAKARTA SELATAN;JAGAKARSA;CIPEDAK;12341;3.9705;10229;1588;1520;1599;1618;1530;1702;1829;1974;1896;2083;1922;1816;1571;1451;1240;1101;880;893;561;466;582;611;64;6;631;185
2016;PROVINSI DKI JAKARTA;JAKARTA SELATAN;CILANDAK;CIPETE SELATAN;10156;2.3223;13291;1073;972;1221;1230;1208;1165;1447;1473;1394;1452;1407;1429;1222;1268;1162;1050;760;728;486;474;637;793;75;7;397;141
2016;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;CIPETE UTARA;12933;1.825;21536;1431;1412;1519;1508;1481;1492;1844;1909;1962;1990;1850;1737;1657;1500;1280;1151;927;890;556;522;771;840;105;11;525;166
2016;PROVINSI DKI JAKARTA;JAKARTA TIMUR;PULO GADUNG;CIPINANG;15573;1.53;30467;1728;1573;1835;1701;1736;1734;2085;2125;2092;2144;2117;2099;1935;1978;1578;1508;1144;1118;649;730;1078;1376;183;18;611;244
2016;PROVINSI DKI JAKARTA;JAKARTA TIMUR;JATINEGARA;CIPINANG BESAR SELATAN;12872;1.6259;24795;1481;1381;1591;1549;1676;1716;1962;1959;1973;1962;1839;1636;1538;1425;1159;1180;929;887;576;614;798;871;130;10;518;206
2016;PROVINSI DKI JAKARTA;JAKARTA TIMUR;JATINEGARA;CIPINANG BESAR UTARA;18432;1.152;49548;2304;2041;2289;2222;2470;2292;2785;2712;2869;2592;2546;2259;2041;1997;1655;1673;1330;1302;853;834;1099;1206;192;14;781;413
2016;PROVINSI DKI JAKARTA;JAKARTA TIMUR;JATINEGARA;CIPINANG CEMPEDAK;12572;1.29;29426;1334;1220;1453;1384;1403;1382;1612;1599;1613;1661;1598;1736;1604;1577;1393;1449;1036;1082;753;780;1047;1434;154;11;458;285
2016;PROVINSI DKI JAKARTA;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;15674;2.5279;19440;1719;1606;1883;1756;1751;2002;2326;2409;2379;2376;2143;2044;1865;1826;1517;1568;1145;1331;934;848;1134;1089;135;13;654;271
2016;PROVINSI DKI JAKARTA;JAKARTA TIMUR;JATINEGARA;CIPINANG MUARA;20802;2.895;22122;2172;2023;2391;2238;2471;2532;3131;3173;3291;3327;2924;2737;2351;2287;1827;1854;1473;1620;1114;1155;1733;1725;184;16;886;370
2016;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;14594;1.933;23581;1625;1512;1699;1779;1741;1759;2065;2138;2351;2336;2187;2137;1925;1728;1388;1357;1026;1031;686;630;946;985;139;11;556;222
2016;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CIRACAS;CIRACAS;23217;3.9303;18405;2857;2682;3147;2930;3002;3137;3611;3612;3564;3370;2969;3047;2646;2546;2231;2241;1618;1766;1218;1035;1031;886;141;10;1088;442
2016;PROVINSI DKI JAKARTA;JAKARTA TIMUR;KRAMAT JATI;DUKUH;8832;1.9809;14071;899;891;1095;1026;1120;1181;1313;1455;1449;1335;1218;1226;1005;981;837;768;561;648;441;406;471;482;66;6;479;175
2016;PROVINSI DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;DUREN SAWIT;21387;4.5555;15040;2434;2356;2496;2548;2506;2779;3378;3440;3563;3460;3109;3069;2581;2395;1907;2083;1513;1559;1220;1303;1660;1720;182;17;920;330
2016;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PANCORAN;DUREN TIGA;10485;1.924;16742;1133;1049;1252;1214;1255;1230;1372;1486;1542;1568;1491;1521;1442;1269;1141;1030;748;708;442;477;731;870;79;7;411;165
2016;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEBON JERUK;DURI KEPA;22351;3.87;17302;2042;1970;2531;2478;2872;2938;3641;3681;3597;3543;2945;2888;2384;2289;1926;1936;1536;1770;1277;1399;1921;2036;137;14;966;263
2016;PROVINSI DKI JAKARTA;JAKARTA BARAT;CENGKARENG;DURI KOSAMBI;26585;5.91;14613;3244;3204;3690;3608;3777;3866;4444;4495;4256;4201;3697;3452;3008;2886;2472;2513;1842;1822;1232;1090;1265;1345;172;15;1182;312
2016;PROVINSI DKI JAKARTA;JAKARTA PUSAT;GAMBIR;DURI PULO;7650;0.7071;35566;1012;945;974;928;978;961;1200;1083;1109;1078;1015;1006;982;873;830;761;626;675;440;422;597;722;123;11;327;148
2016;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMBORA;DURI SELATAN;5426;0.343;49242;564;500;703;676;691;723;799;807;815;784;733;693;703;636;551;524;440;464;310;339;469;592;70;6;218;96
2016;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMBORA;DURI UTARA;7701;0.405;57667;773;695;901;940;1034;949;1133;1179;1171;1121;1073;955;937;851;790;645;580;576;388;410;531;668;93;8;289;125
2016;PROVINSI DKI JAKARTA;JAKARTA PUSAT;JOHAR BARU;GALUR;7267;0.262;88676;938;916;923;875;961;881;1125;1062;1036;1011;1054;894;899;789;736;666;570;503;300;318;431;505;84;7;284;139
2016;PROVINSI DKI JAKARTA;JAKARTA PUSAT;GAMBIR;GAMBIR;1075;2.5828;1229;138;116;131;138;137;104;139;120;143;128;144;131;157;145;123;103;66;103;68;52;85;116;13;3;21;14
2016;PROVINSI DKI JAKARTA;JAKARTA SELATAN;CILANDAK;GANDARIA SELATAN;8267;1.77;14286;925;843;897;1004;918;980;1138;1215;1208;1220;1135;1144;1033;1006;907;843;622;595;415;416;527;728;75;7;293;106
2016;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;GANDARIA UTARA;14990;1.5207;30164;1661;1655;1713;1661;1639;1721;2031;2191;2211;2228;2109;2147;2020;1872;1557;1547;1163;1101;730;784;1072;1316;147;15;527;223
2016;PROVINSI DKI JAKARTA;JAKARTA TIMUR;PASAR REBO;GEDONG;12865;2.634;15413;1344;1318;1652;1679;1557;1632;1946;1905;1950;1983;1784;1824;1620;1549;1236;1142;925;923;642;682;813;854;117;12;621;244
2016;PROVINSI DKI JAKARTA;JAKARTA PUSAT;TANAH ABANG;GELORA;1382;2.5913;1585;134;130;150;150;145;168;168;159;186;187;191;208;177;157;132;135;110;92;77;70;102;129;12;2;46;15
2016;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;GLODOK;3239;0.376;23165;203;213;290;306;336;334;385;411;372;348;312;351;320;324;310;345;310;316;316;317;468;647;61;5;68;90
2016;PROVINSI DKI JAKARTA;JAKARTA PUSAT;MENTENG;GONDANGDIA;1575;1.4582;3476;176;165;177;172;172;209;171;209;177;190;185;207;178;205;189;198;158;163;116;149;239;357;40;5;45;1
2016;PROVINSI DKI JAKARTA;JAKARTA BARAT;GROGOL PETAMBURAN;GROGOL;6803;1.2248;16121;576;564;721;729;820;827;910;918;935;912;933;836;846;788;736;709;544;511;377;399;585;840;114;10;242;106
2016;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL SELATAN;16261;2.865;176967;1879;1842;2036;1873;1977;2020;2387;2359;2416;2414;2331;2314;2070;1978;1726;1570;1261;1200;778;763;1043;1135;117;11;679;231
2016;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN LAMA;GROGOL UTARA;16163;3.325;14920;1757;1655;1857;1885;1905;1972;2365;2290;2396;2464;2285;2234;2066;1935;1691;1583;1166;1116;781;691;1038;1237;166;16;646;241
2016;PROVINSI DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;GUNTUR;1608;0.6594;7059;141;126;170;167;155;169;180;188;191;221;199;188;200;197;167;183;152;153;113;124;189;233;23;3;35;28
2016;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;GUNUNG;3533;1.323;8079;357;359;407;441;414;390;424;433;421;461;441;453;456;434;456;398;305;301;209;230;355;427;69;7;90;64
2016;PROVINSI DKI JAKARTA;JAKARTA PUSAT;KEMAYORAN;GUNUNG SAHARI SELATAN;7844;1.531;15846;949;920;955;872;912;856;1046;1033;1018;975;978;982;980;898;805;777;628;674;483;486;651;849;122;10;252;154
2016;PROVINSI DKI JAKARTA;JAKARTA PUSAT;SAWAH BESAR;GUNUNG SAHARI UTARA;6801;1.8967;10861;794;755;759;719;676;690;817;787;761;851;863;890;824;831;745;774;636;614;408;484;740;979;99;7;206;120
2016;PROVINSI DKI JAKARTA;JAKARTA TIMUR;MAKASAR;HALIM PERDANA KUSUMAH;9268;13.0685;2583;1276;1169;1426;1249;1546;1420;1475;1490;1363;1595;1613;1606;1577;1461;1186;1090;812;606;389;328;393;417;146;16;458;115
2016;PROVINSI DKI JAKARTA;JAKARTA PUSAT;KEMAYORAN;HARAPAN MULIA;8802;0.5345;53362;1137;1031;1059;984;1056;1063;1346;1287;1355;1268;1200;1183;1139;1020;868;777;643;743;457;448;523;752;120;9;377;127
2016;PROVINSI DKI JAKARTA;JAKARTA SELATAN;JAGAKARSA;JAGAKARSA;21154;4.85;13971;2439;2296;2679;2628;2580;2695;3133;3336;3420;3528;3133;3047;2614;2446;2039;1953;1495;1586;1014;947;1121;1110;82;7;922;296
2016;PROVINSI DKI JAKARTA;JAKARTA TIMUR;PULO GADUNG;JATI;12312;2.155;17765;1334;1229;1327;1383;1239;1350;1565;1738;1738;1833;1822;1861;1640;1597;1231;1245;932;938;641;723;1151;1495;137;11;483;225
2016;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PASAR MINGGU;JATI PADANG;13668;2.4977;17180;1474;1477;1628;1625;1669;1760;1976;2125;2204;2191;1952;1890;1664;1585;1281;1297;965;1078;701;647;897;1020;101;10;585;227
2016;PROVINSI DKI JAKARTA;JAKARTA BARAT;PALMERAH;JATI PULO;11061;0.876;38186;1114;1004;1329;1390;1380;1346;1624;1576;1676;1609;1433;1399;1289;1262;1114;1018;814;886;516;531;712;901;150;10;477;213
2016;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CAKUNG;JATINEGARA;32687;6.5975;14704;3403;3158;3798;3729;4005;4060;5328;5365;5312;5250;4696;4501;3936;3302;2687;2518;1904;1730;1164;932;1024;897;172;14;1514;253
2016;PROVINSI DKI JAKARTA;JAKARTA TIMUR;PULO GADUNG;JATINEGARA KAUM;9196;1.2345;22871;957;907;1170;1156;1113;1167;1366;1336;1453;1371;1214;1191;1117;999;907;873;671;609;395;366;473;486;81;8;427;143
2016;PROVINSI DKI JAKARTA;JAKARTA BARAT;GROGOL PETAMBURAN;JELAMBAR;11529;1.4447;23722;978;967;1144;1208;1302;1280;1721;1758;1756;1776;1555;1568;1399;1337;1065;1067;824;935;648;781;1257;1428;139;11;403;152
2016;PROVINSI DKI JAKARTA;JAKARTA BARAT;GROGOL PETAMBURAN;JELAMBAR BARU;14609;1.438;303164;1208;1091;1549;1462;1724;1803;2418;2422;2348;2315;2085;1930;1611;1473;1259;1269;1019;1106;801;1003;1388;1544;133;12;564;173
2016;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMBORA;JEMBATAN BESI;12021;0.5531;63370;1072;1070;1414;1357;1688;1704;2093;1936;2071;1683;1655;1354;1439;1036;1042;927;770;677;444;437;524;554;100;10;499;136
2016;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMBORA;JEMBATAN LIMA;8361;0.4631;53336;803;765;995;1024;1158;1063;1288;1183;1298;1170;1110;967;957;860;783;715;637;636;435;452;557;703;107;8;314;147
2016;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEMBANGAN;JOGLO;13875;4.859;9148;1493;1354;1710;1723;1733;1891;2215;2375;2308;2397;1990;1929;1713;1529;1241;1236;923;1031;800;817;977;887;114;9;665;202
2016;PROVINSI DKI JAKARTA;JAKARTA PUSAT;JOHAR BARU;JOHAR BARU;14481;1.191;38400;1872;1727;1628;1647;1592;1676;1992;1987;2020;2065;2018;1943;1818;1799;1461;1375;1027;1098;762;826;976;1301;174;11;519;137
2016;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMBORA;KALI ANYAR;9390;0.318;89855;950;929;1196;1117;1325;1286;1703;1484;1566;1404;1364;1139;1096;890;861;769;654;658;379;392;458;507;101;9;439;138
2016;PROVINSI DKI JAKARTA;JAKARTA UTARA;CILINCING;KALI BARU;26645;2.467;34358;3190;3056;3748;3751;3832;3661;4277;4047;4124;4184;3407;3274;2731;2382;2009;1958;1447;1589;940;926;1181;1206;172;14;1361;513
2016;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PANCORAN;KALIBATA;15324;2.286;21035;1609;1530;1738;1808;1858;1988;2393;2394;2405;2344;2241;2191;1945;1718;1386;1493;1054;1085;655;686;1059;1125;133;10;712;184
2016;PROVINSI DKI JAKARTA;JAKARTA BARAT;KALI DERES;KALIDERES;25887;5.7105;14000;2930;2839;3466;3462;3494;3587;4119;4052;4004;4129;3628;3563;3179;2994;2401;2340;1769;1603;1003;947;1128;1167;181;17;1184;258
2016;PROVINSI DKI JAKARTA;JAKARTA TIMUR;PASAR REBO;KALISARI;14377;2.8945;16447;1855;1730;2033;1933;2030;2211;2235;2253;2111;2167;1879;1974;1798;1758;1389;1491;1254;1111;815;639;752;727;103;10;711;240
2016;PROVINSI DKI JAKARTA;JAKARTA BARAT;KALI DERES;KAMAL;18071;4.9027;11722;2301;2124;2500;2496;2617;2575;3035;3078;2931;2877;2519;2347;2074;1861;1512;1399;997;871;559;474;606;575;102;10;920;193
2016;PROVINSI DKI JAKARTA;JAKARTA UTARA;PENJARINGAN;KAMAL MUARA;4189;10.534;1303;489;481;576;523;592;573;654;690;681;705;563;565;464;419;325;317;270;258;184;166;269;284;45;6;228;40
2016;PROVINSI DKI JAKARTA;JAKARTA PUSAT;TANAH ABANG;KAMPUNG BALI;4842;0.734;20436;567;599;585;543;547;531;624;595;614;653;582;536;567;554;532;491;408;399;290;272;379;505;81;10;176;95
2016;PROVINSI DKI JAKARTA;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;10051;0.4783;64131;997;976;1284;1237;1295;1210;1566;1486;1463;1292;1285;1092;1095;1002;938;950;784;758;533;421;568;698;113;9;441;205
2016;PROVINSI DKI JAKARTA;JAKARTA PUSAT;JOHAR BARU;KAMPUNG RAWA;8450;0.3011;90996;1096;1084;1031;1013;1103;1066;1308;1286;1311;1197;1180;1077;1045;886;779;733;623;640;394;369;491;587;104;8;347;151
2016;PROVINSI DKI JAKARTA;JAKARTA TIMUR;KRAMAT JATI;KAMPUNG TENGAH;15706;2.0252;24600;1659;1575;2096;1984;2116;2179;2439;2405;2419;2343;2056;1992;1820;1714;1499;1542;1082;1087;742;717;831;857;89;10;729;249
2016;PROVINSI DKI JAKARTA;JAKARTA BARAT;CENGKARENG;KAPUK;49610;5.6268;27514;5845;5438;6366;6528;6913;6939;8544;8392;8236;7946;6948;6289;5436;5037;4400;4194;3250;2944;1887;1628;1747;1582;222;16;2242;560
2016;PROVINSI DKI JAKARTA;JAKARTA UTARA;PENJARINGAN;KAPUK MUARA;12114;10.055;3844;1411;1333;1477;1462;1659;1668;1915;2052;1978;1886;1569;1540;1335;1250;1086;1060;935;917;645;598;768;820;102;10;567;124
2016;PROVINSI DKI JAKARTA;JAKARTA PUSAT;SAWAH BESAR;KARANG ANYAR;11131;0.511;65636;1239;1178;1213;1234;1321;1322;1593;1478;1533;1498;1433;1238;1300;1162;1108;1060;846;843;591;668;816;1094;167;13;399;119
2016;PROVINSI DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;KARET;4031;0.9363;12408;389;333;411;384;419;384;504;534;548;573;563;546;554;520;464;426;271;285;205;175;261;409;61;7;109;59
2016;PROVINSI DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;KARET KUNINGAN;6076;1.789;10419;582;523;716;760;726;726;901;938;917;917;849;808;739;685;615;639;454;490;337;309;375;429;75;6;213;113
2016;PROVINSI DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;KARET SEMANGGI;1085;0.8979;3371;97;86;117;100;117;103;147;163;112;144;140;148;135;124;107;94;67;77;74;52;87;107;17;3;49;13
2016;PROVINSI DKI JAKARTA;JAKARTA PUSAT;TANAH ABANG;KARET TENGSIN;7983;1.5343;15492;930;859;851;810;833;890;1088;1125;1213;1171;1077;1005;1020;827;740;648;516;504;354;329;450;522;71;9;288;100
2016;PROVINSI DKI JAKARTA;JAKARTA PUSAT;SAWAH BESAR;KARTINI;9431;0.568;49609;1150;1077;1006;1030;1050;1025;1209;1239;1196;1250;1128;1098;1082;1006;942;899;803;851;560;586;810;1115;127;9;303;138
2016;PROVINSI DKI JAKARTA;JAKARTA TIMUR;MATRAMAN;KAYU MANIS;10258;0.576;52128;1056;1005;1178;1054;1086;1134;1352;1372;1328;1352;1295;1330;1210;1259;980;986;756;798;548;534;615;781;133;9;453;197
2016;PROVINSI DKI JAKARTA;JAKARTA TIMUR;PULO GADUNG;KAYU PUTIH;16077;4.3715;10790;1666;1535;1717;1631;1711;1766;2155;2229;2321;2286;2130;2321;1967;1887;1436;1441;1020;1059;714;875;1384;1629;180;17;567;282
2016;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;KEAGUNGAN;7169;0.3176;64745;667;637;844;780;885;861;1060;1034;1033;918;1005;869;851;729;719;657;585;508;393;393;477;656;118;10;269;116
2016;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PASAR MINGGU;KEBAGUSAN;15782;2.26;21950;1759;1697;2002;1947;2022;2111;2463;2500;2459;2521;2249;2103;1828;1695;1447;1467;1036;1085;714;630;799;788;88;8;782;215
2016;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA SELATAN;15115;2.5722;18296;1736;1662;1689;1661;1651;1729;2114;2146;2390;2400;2320;2331;2082;1828;1465;1393;1033;1133;754;816;1147;1178;142;12;592;223
